REFERENCE_ID,PMID,Label,Score
4337129,21664366,0,0.027207775
4322708,23819065,0,0.02720558
4166967,29268217,0,0.027202837
4343751,25208648,0,0.027202269
4647252,27604787,0,0.027201174
2912015,24845261,0,0.027197401
4326562,22192612,0,0.027194837
4309286,28740122,0,0.027194474
4332965,26691446,0,0.027194209
2368039,24955482,0,0.027191173
3458351,27599062,0,0.027191152
3267402,26564186,0,0.027190921
4346815,24724551,0,0.027189482
4290885,22760953,0,0.027188293
4337034,24708242,0,0.027187762
4248055,27711610,0,0.027184042
4349469,29193976,0,0.027183769
4344849,27918453,0,0.027182105
4306411,25784160,0,0.027181677
4345182,27149098,0,0.027178702
4321927,23996102,0,0.027178502
2869479,22866051,0,0.027177299
3035808,25679814,0,0.02717706
4859552,27510863,0,0.027176918
4351547,28165059,0,0.027175486
4350500,25496033,0,0.027173586
2574517,21608993,0,0.027173453
4316808,25146667,0,0.027173008
2232415,24263084,0,0.027170745
3350772,27206754,0,0.027170705
3716185,25706445,0,0.027168456
4302523,22876790,0,0.027168034
4334526,24906890,0,0.027165533
4325244,22020289,0,0.027165452
4322304,22609595,0,0.027164716
4326366,23046382,0,0.027163956
4321595,23509785,0,0.027163031
4324466,27057282,0,0.027160645
4350337,23164425,0,0.027159036
4165121,29180643,1,0.027158905
4300936,27488704,0,0.027158348
3716110,25725417,0,0.027157512
4317920,24307367,0,0.027157192
4317945,24267570,0,0.027155793
3135374,26369315,0,0.027154404
4330247,25751781,0,0.02715379
4308638,26041058,0,0.027152949
4329820,28641075,0,0.027152075
4321164,22150556,0,0.027152012
4321362,29082395,0,0.027151995
4312927,25044347,0,0.027151905
4324694,25605809,0,0.027151073
2443558,24281304,0,0.027150589
4293708,21811584,0,0.027149631
4251848,25402684,0,0.027148618
4292383,28522117,0,0.027145751
4332113,22462755,0,0.027143536
3716337,23142385,0,0.027142086
4335142,21681907,0,0.02714191
2010644,22376185,0,0.027141196
4247842,27805780,0,0.027141006
888466,21055504,0,0.027140231
4322631,22007867,0,0.027134999
4325666,28455949,0,0.027134886
4315419,25390796,0,0.027134589
3009533,26171647,0,0.027133166
4335949,27116556,0,0.027130249
3007162,26476306,0,0.027129933
4294217,24032474,0,0.027129747
1519570,23521531,0,0.027129746
4299541,25638797,0,0.027128624
2029422,23764650,0,0.02712815
4335657,27840960,0,0.027127391
4324819,24804781,0,0.027122087
4322636,22016819,0,0.027121248
4264013,21264424,0,0.02712069
4335670,27618111,0,0.027118036
4331543,25342263,0,0.027117226
4247286,28295288,0,0.027116979
4335505,28352084,0,0.027116045
4346830,23055551,0,0.027112965
3111096,24885189,0,0.027111792
4333749,25685951,0,0.027111273
1749392,22532437,0,0.027109295
1447451,22724013,0,0.027105405
4315696,25316423,0,0.027105368
4314310,25411318,0,0.02709816
4079569,21964549,0,0.027098064
2960095,25879928,0,0.027097799
4349384,27384955,0,0.027096336
4348247,22574891,0,0.027095617
4341534,21921941,0,0.027095202
3457983,27629587,0,0.027095194
4330541,23566470,0,0.027094225
4292965,22930131,0,0.027093717
4302366,28449129,0,0.027093532
4127167,27002789,0,0.02709143
4321528,25433071,0,0.02709024
4308365,26270890,0,0.027090163
2127998,31130817,0,0.027087472
4861026,29147980,0,0.027087113
2850321,24724082,0,0.027087009
3405257,21645916,0,0.027083933
4332167,22013883,0,0.027083523
3069040,26313615,0,0.027083237
4326243,24155620,0,0.027081272
4347914,25078973,0,0.027079615
3728043,26603902,0,0.027079408
3440487,26133193,0,0.027079238
4325881,26834469,0,0.027078303
4297943,29408712,0,0.027077725
3693259,26081898,0,0.027076409
1851132,22924545,0,0.027074242
4308753,26009497,0,0.027073326
3714091,25925817,0,0.027073317
4294290,23846062,0,0.027073158
3859548,28719626,1,0.027072237
4340846,26256248,0,0.027071805
4306108,26520887,0,0.027070899
2826908,25499490,0,0.027070317
3173911,26293409,0,0.027069567
4326461,26766023,0,0.027068277
2831697,25872163,0,0.027067099
4336154,27830402,0,0.02706531
1673187,23376232,0,0.027062459
4307103,28034770,0,0.027056116
4255949,21804606,0,0.027055952
4289854,25275618,0,0.027055038
4256498,21258872,0,0.027053299
4680418,29516193,0,0.027051823
4329888,27966881,0,0.027051082
3981571,26108789,0,0.027051067
4291233,27309523,0,0.027050641
4298080,28950127,0,0.027047785
4335540,28340774,0,0.027046909
1668040,23746412,0,0.027046394
4318805,26861678,0,0.027046046
4348611,28379002,0,0.027045108
2230187,24503583,0,0.027044154
3357575,27357706,0,0.027042098
4301298,24633371,0,0.027040693
4317585,23261814,0,0.027040182
4335665,27620734,0,0.027039296
3187411,23894332,0,0.027037815
1579023,23021101,0,0.027033503
4297625,21394927,0,0.027032367
2276342,24224488,0,0.027030264
1669293,21679145,0,0.027029847
2232050,24295768,0,0.027027963
4347497,27379040,0,0.027027638
3840279,28448915,0,0.027027063
4336932,29428735,0,0.027024874
846308,21762184,0,0.027024523
4328487,27472151,0,0.027024117
3714678,22982566,0,0.02702372
2854781,25791264,0,0.027023056
4324357,27776469,0,0.027022631
4349906,22193340,0,0.027021771
4250668,26121005,0,0.027020517
4300678,23666646,0,0.027020489
4332731,28718288,0,0.027019886
1686855,21220144,0,0.027017611
4330633,22306812,0,0.027016551
4651887,28135665,0,0.027015426
4681684,29019088,0,0.027014533
1500797,22221582,0,0.027013969
4346874,23811563,0,0.027011986
4314270,25429497,0,0.027011684
4328589,26587206,0,0.027011584
4297397,21591714,0,0.02701094
4855290,26163335,0,0.027010845
4675108,27497727,0,0.027009474
4323764,21546386,0,0.027007704
3861350,28681879,0,0.027007124
4348747,28826133,0,0.02700663
3717510,24156512,0,0.027006332
4255399,22394200,0,0.027003681
4248297,27517972,0,0.027002931
2881634,21802204,0,0.027000354
4305923,23245902,0,0.026996164
4329066,23584156,0,0.026995555
4299305,26046320,0,0.026995042
4350971,25959616,0,0.026991788
4297227,22070163,0,0.026989723
2819957,25039781,0,0.026989674
4330937,28633106,0,0.026988189
3069316,26716191,0,0.026985284
2286173,24158361,0,0.026984213
4314533,27552663,0,0.026983294
4318898,25817647,0,0.026980188
4324280,28258565,0,0.02697474
4299577,27424055,0,0.026971055
4339255,27544199,0,0.026969612
4345924,25751156,0,0.0269692
4310594,24513853,0,0.026969172
2535961,25122957,0,0.026966396
2366476,24681525,0,0.026962665
2957795,25898144,0,0.026962649
4290045,24454980,0,0.026962297
4312526,28938176,0,0.026960588
4302268,28811163,0,0.026960383
4325724,28010122,0,0.026958415
4260795,28835449,0,0.026957989
4349888,25460727,0,0.026957257
4319303,23752379,0,0.026955133
4305631,22980893,0,0.026954212
4350581,25148730,0,0.026950592
3717395,24245504,0,0.026949971
4299125,26440362,0,0.026949505
4291843,26735870,0,0.026948053
3431323,27015571,0,0.026947683
2376604,24508370,0,0.026945944
2369583,24238720,0,0.026943718
5115353,30218313,0,0.026943577
4336399,28753522,0,0.02694288
4327101,27484668,0,0.026939747
4316832,25093348,0,0.026939216
4290277,23454430,0,0.026938854
4350259,26972776,0,0.026938768
4320060,21274638,0,0.026935874
4336155,27830360,0,0.026935713
4294393,23660824,0,0.026929652
4304621,25162034,0,0.026929645
4306906,21819105,0,0.026928062
3109869,26079286,0,0.02692488
4338055,24256032,0,0.026922258
4682034,29616314,0,0.026920383
4348600,23744414,0,0.026919344
4333833,25498626,0,0.026918909
4327072,27725980,0,0.026914652
4256620,20969477,0,0.026912287
4319455,22863025,0,0.026910632
2236756,23739469,0,0.026906156
4306092,22377407,0,0.026906152
4255918,21841822,0,0.026904203
4249453,26850252,0,0.026903379
3463957,27525492,0,0.026902347
2866158,22690888,0,0.026902143
4326393,22937778,0,0.026900969
4311573,29322134,0,0.026899312
4645004,26800267,0,0.026896844
4076075,24746671,0,0.026895291
4249958,23034653,0,0.026894463
4349130,26784836,0,0.026890762
4328122,29532385,0,0.026890018
3386387,21398647,0,0.026889519
4349728,23296709,0,0.026888556
2369683,24937659,0,0.026888309
4301637,23832522,0,0.026885016
3355605,27409359,0,0.026881231
4331031,28192964,0,0.02688078
4349445,27001419,0,0.026877163
3362832,26629658,0,0.026872813
4252063,25246346,0,0.026872616
899767,21413748,0,0.026871677
1402572,21234470,0,0.026868146
2804631,25095841,0,0.026865632
4300763,27701055,0,0.026864885
834134,21740411,0,0.026861662
1966660,23534203,0,0.026861443
4297898,29610210,0,0.026860914
1543819,22350444,0,0.02685847
2235972,23855899,0,0.026857417
4291578,22821968,0,0.026855456
1324539,21786762,0,0.02685525
4330616,22473755,0,0.026854767
4304510,24690295,0,0.026854407
2804371,25407436,0,0.026854402
4350872,25098869,0,0.026854307
4350640,24906149,0,0.026850523
4305232,26658510,0,0.026847749
4247922,27741414,0,0.026847243
4305755,24696088,0,0.026847036
3840148,28536962,0,0.026846729
4439856,24971077,0,0.026846589
2826764,25708404,0,0.026844537
4308759,26002219,0,0.026840716
4351016,22342334,0,0.026840518
4319713,23715526,0,0.026836605
4320361,29155872,0,0.026835609
2534446,25309959,0,0.026834336
4322433,22464981,0,0.026834227
4309681,29079841,0,0.026833138
4305722,24803433,0,0.026832852
2660949,21189359,0,0.026832088
4299191,26228177,0,0.026830749
4351410,29017592,0,0.026830425
4347550,29268577,0,0.026829979
910302,21506885,0,0.026829711
4860202,30032402,0,0.026827207
4860413,29667562,0,0.026825431
4073593,26803264,0,0.026825394
4290731,28322087,0,0.026824656
4325645,28461719,0,0.02682348
4316809,23590340,0,0.026823422
4328238,29101876,0,0.026822271
3192951,24161538,0,0.026818817
4250126,26507072,0,0.026816087
3424141,27711402,0,0.026815566
4290982,26367059,0,0.026814414
4303720,29599827,0,0.026814265
3404270,25366830,0,0.026813681
4297643,21392849,0,0.026811563
1513698,22508343,0,0.026810442
2285574,23997092,0,0.026809478
4316841,24194877,0,0.026807911
2236244,23821749,0,0.026806284
4350440,29375548,0,0.026803904
4289943,24875881,0,0.026803122
4351006,22169243,0,0.026798131
4294426,22828802,0,0.026795449
4245452,27734309,0,0.026794982
4347778,26535794,0,0.026794697
4309753,23811284,0,0.026794666
4321919,23238111,0,0.026793724
4348714,28652406,0,0.026793362
4122148,28858499,0,0.026789359
4322597,21910035,0,0.026788346
4299582,25452214,0,0.026787313
4327053,27766585,0,0.026787275
4349376,24141280,0,0.02678542
4320909,23608114,0,0.026785275
1541000,22477061,0,0.026780889
2872906,21805547,0,0.026778868
4349984,27252373,0,0.026778587
3861761,28640625,0,0.026775672
4308674,26032259,0,0.026774059
1580662,23078178,0,0.026772728
2036481,21907034,0,0.026771564
4349409,26391908,0,0.026771521
4311241,25705688,0,0.026766872
4303218,27017125,0,0.026765493
2238157,23570328,0,0.026765441
4304869,27316823,0,0.026765318
4300518,23582993,0,0.026763999
4318200,23910976,0,0.026763854
4862048,30228792,0,0.026763049
4345700,28579958,0,0.026762377
1062190,21769567,0,0.026761604
4319384,27048452,0,0.02676101
4294186,24035817,0,0.026758418
4337645,25108605,0,0.026758221
4333721,26473883,0,0.02675706
4326215,24368745,0,0.026756322
3258381,25833486,0,0.026755826
2369555,23973257,0,0.026755611
3861950,28620857,0,0.026750719
3075142,26033779,0,0.026749817
1292523,22900549,0,0.026749649
3126382,26608846,0,0.026746022
4324580,26405795,0,0.026743271
4289997,24664748,0,0.026743179
4326256,23968862,0,0.026742484
3424856,27639224,0,0.026740499
1669578,21245566,0,0.026739494
3696281,22959522,0,0.026735743
4348857,29256369,0,0.026733387
4859629,29696534,0,0.02673179
4349378,28914132,0,0.026730873
4336664,28834271,0,0.026728622
4338615,25873670,0,0.026723599
4328692,25764469,0,0.026722048
4337872,29245131,0,0.026722004
4350531,26773956,0,0.026721934
4291626,21487626,0,0.02671943
5789175,25108663,0,0.026718363
4347955,24098506,0,0.026717863
4376771,29112415,0,0.026716285
4351572,22882382,0,0.026715853
4331477,25542105,0,0.026715158
4326883,28880266,0,0.026714535
1449433,22735602,0,0.026714396
4165367,29181606,0,0.026712627
4254483,23256599,0,0.026711454
1224193,21074820,0,0.02671063
4349938,24740608,0,0.026709716
4317894,24374226,0,0.026709298
4649588,29373860,0,0.02670816
4313315,22824499,0,0.02670763
4289981,24862452,0,0.026705047
4300935,27474941,0,0.02670263
4292350,28529858,0,0.02670202
1581107,22503141,0,0.026697402
4345401,28187315,0,0.026693284
4297606,27801955,0,0.026690663
3463742,27551086,0,0.026689391
4337141,21656280,0,0.026688907
3865403,28429050,0,0.026687088
3046026,26356315,0,0.026685503
4328398,28219012,0,0.026684207
4314431,28238122,0,0.026683648
4166131,28834767,0,0.026683603
4290205,23485583,0,0.026682092
4325067,22959015,0,0.026680896
3036173,26154836,0,0.026680154
833548,22110654,0,0.026679727
4351053,27759137,0,0.026678181
2804644,25106044,0,0.02667785
2799722,25463240,0,0.026677621
4325266,22009178,0,0.026675976
867396,21400619,0,0.026675679
2050720,21249335,0,0.026675284
4334240,25288959,0,0.026675188
3437412,26202455,0,0.026673403
4321624,27148743,0,0.026671796
3422331,26899601,0,0.026667812
4299628,25450615,0,0.026666713
4257210,24434971,0,0.02666488
4293084,26684549,0,0.026660137
4342301,22683249,0,0.026659445
4350793,28622080,0,0.026652057
4132464,28495446,0,0.026651404
4321901,23247288,0,0.02664906
4347954,27396660,0,0.026648746
4354039,20937353,0,0.026646797
2361978,23954472,0,0.026646511
4168080,29117145,0,0.026646258
4314621,27544110,0,0.026645667
4247462,28157684,0,0.026642684
4856671,28425071,0,0.026640819
4313543,25164816,0,0.026640083
4325602,28687608,0,0.026639957
4347673,22297170,0,0.026639268
1557266,22291449,0,0.026638216
2337911,24747572,0,0.026634378
4154911,27640060,0,0.026633913
4338096,22291056,0,0.026633574
4349871,24048895,0,0.026633259
4329832,28423527,0,0.026631272
3847109,28303958,0,0.026629145
4330349,25162437,0,0.026628934
4316960,24001992,0,0.026627975
4321769,24612558,0,0.026627519
1800046,22374326,0,0.026627258
4290490,23292290,0,0.026626408
2233812,24093550,0,0.026626219
4317681,24960303,0,0.026625793
4319551,22551214,0,0.026624728
4315508,24880090,0,0.026623262
4297154,22243285,0,0.026623021
3434351,26707810,0,0.026618751
3259057,26917596,0,0.026616311
3865355,28323469,0,0.026608847
4330731,21749866,0,0.026607028
4321747,23313702,0,0.026605588
4248897,27122357,0,0.026603912
4317228,23374290,0,0.026602962
2955219,25804531,0,0.026602826
4304939,26746716,0,0.026602207
4257071,26842498,0,0.026601707
4298044,28957748,0,0.02660151
2954334,25894103,0,0.02659943
4308818,25949957,0,0.026599353
4246323,25431897,0,0.026596513
2850392,25811861,0,0.026595613
4322241,22811026,0,0.026595118
4338134,25476341,0,0.026592974
4245603,29299162,0,0.026592749
4304166,26942520,0,0.026591718
4290488,23292365,0,0.026590093
3468225,26919836,0,0.026589364
4170893,28973038,0,0.026589185
3236495,19606327,0,0.026587442
4289940,24876631,0,0.026586258
4344434,23368734,0,0.026585108
4175867,29125750,0,0.026584203
4348560,25266384,0,0.026584086
2043186,22639365,0,0.026583294
2954079,25702633,0,0.026583046
4123618,28334286,0,0.026581138
4292679,23770082,0,0.026580525
3400332,24834923,0,0.026580487
4312185,25557717,0,0.026576666
3716671,25462243,0,0.026574404
4321181,26406343,0,0.026573892
3174843,26545150,0,0.026573526
4249298,26904657,0,0.026572717
4246012,24468426,0,0.026572103
2548785,23937227,0,0.026569874
4305523,27854371,0,0.026567329
4246780,28702012,0,0.026565558
4331489,25351994,0,0.026563706
4348584,28779529,0,0.026561838
4343559,21962515,0,0.026561746
1528928,22608205,0,0.026561503
4326170,24582656,0,0.026560617
4328466,27482463,0,0.026559211
4333756,25683165,0,0.026556078
4292065,24327206,0,0.026556025
2851129,25968645,0,0.02655491
3424558,27400860,0,0.026549411
1723741,19788303,0,0.02654745
4345868,27991931,0,0.026546029
4315853,25822735,0,0.026545746
4253307,24282818,0,0.026545094
4318579,25464432,0,0.026544621
1542698,22405072,0,0.026538539
2835908,25462644,0,0.026538537
4255818,21931208,0,0.026535368
3491839,27486448,0,0.026532907
2434406,24434984,0,0.026532302
1668114,23530364,0,0.026532219
4247234,28371770,0,0.026529061
4324360,27677209,0,0.026528138
4245554,29323216,0,0.026527224
4314329,25408101,0,0.026525194
1519317,23546588,0,0.026525149
4305719,29400448,0,0.026523253
4165179,28819124,0,0.02652214
4249946,26600425,0,0.026521709
4309832,25742752,0,0.026518259
4254107,23611379,0,0.026517791
4300986,27451459,0,0.0265169
4331649,22328139,0,0.026514009
4348580,25974905,0,0.026513161
4338740,25478960,0,0.026510337
4347471,23341843,0,0.026509733
3692638,26555241,0,0.02650928
2304195,24301773,0,0.026508934
4293339,25849967,0,0.026506998
4306404,29038844,0,0.026503821
1527856,23063542,0,0.026502423
4345480,24444251,0,0.026502419
3175480,26062461,0,0.026501275
4315439,26429006,0,0.026500997
4314593,27544728,0,0.02650055
1581176,22425252,0,0.026500014
3436134,26467482,0,0.02649347
4299506,25642228,0,0.026492114
3457673,27650400,0,0.026492074
4348043,22277957,0,0.026490814
4346294,25155803,0,0.026485812
3465834,27580030,0,0.026482338
1828572,23636809,0,0.026480333
4300582,27792844,0,0.026479545
2528414,23593113,0,0.026478854
2770422,25330776,0,0.026478684
4334994,23707723,0,0.026477635
4327107,27245599,0,0.026477328
4342566,22296174,0,0.026476731
4296403,23291592,0,0.026476171
4350328,26846911,0,0.026475926
3464167,27684990,0,0.02647455
2968116,24228607,0,0.026473306
4350970,25425233,0,0.026469942
3416301,22797762,0,0.026466426
1669032,22088423,0,0.026465515
3424405,27686014,0,0.026465338
4366132,23638972,0,0.026464994
3609175,27161049,0,0.026462633
4346023,25560241,0,0.026462142
2489455,24610855,0,0.026460519
4345642,28841237,0,0.02645997
4319218,27139804,0,0.02645965
2534635,25284904,0,0.026459011
4349430,26823956,0,0.026458715
4329681,29098503,0,0.026458677
4299051,26666268,0,0.026452039
4351501,25403013,0,0.026449621
4330310,25362801,0,0.02644909
4296652,23122870,0,0.026444888
4351177,24703895,0,0.026444156
4856697,28988285,0,0.02644032
4320695,23685426,0,0.026431034
2300861,21783322,0,0.026431034
4300440,27838031,0,0.026430037
4309147,25774435,0,0.026429667
4347430,22134336,0,0.026429569
4318520,23096572,0,0.02642689
4322587,21882548,0,0.026426476
1788050,22099942,0,0.026421112
1561505,23360356,0,0.026420501
4246026,29101364,1,0.026417184
3851171,27845209,0,0.026412428
4351075,27296423,0,0.026411401
4334492,25097431,0,0.026408635
1773814,22160385,0,0.026408182
3438183,26177468,0,0.026407554
2340418,23698031,0,0.026407335
4299350,25841782,0,0.026401275
3603260,27167770,0,0.026400125
1668185,23338260,0,0.026399854
4314601,27976849,0,0.026398083
4300036,22134874,0,0.026396068
4350265,23758190,0,0.026395674
4299553,29560234,0,0.026393643
4302443,22985515,0,0.026392592
4299140,26438786,0,0.026391387
867206,21992331,0,0.026390333
4315759,25834423,0,0.02638875
3358709,27219077,0,0.026388649
4252886,24598603,0,0.026384247
3699357,26061144,0,0.026380624
3585886,26662563,0,0.0263799
2543162,24456590,0,0.026379171
4246211,28940828,0,0.026379006
4323467,22842628,0,0.026374588
4337588,23503321,0,0.026373692
4351258,26759697,0,0.026369088
3857588,28501677,0,0.026368361
4254437,22190542,0,0.026367981
4318107,24081389,0,0.026365801
4216230,22517679,0,0.026364709
4331855,23747469,0,0.026363546
2348927,25037046,0,0.026362153
2149257,24912205,0,0.026357885
4439633,27777619,0,0.026353862
1528261,23042238,0,0.026353395
4322994,21703918,0,0.026351803
4320708,23625627,0,0.026351598
2835560,25497025,0,0.026349364
3457362,27956628,0,0.026348261
4248782,27214896,0,0.026347911
4232172,23085223,0,0.026347268
3110466,24404158,0,0.026347141
2367789,24917871,0,0.02634624
4298460,28081627,0,0.026345626
4325772,27569380,0,0.026344869
4306745,26488684,0,0.026344256
4187068,25971604,0,0.026344163
4331096,27711795,0,0.026340669
4325482,29349468,0,0.026338262
4351001,29057893,0,0.026337338
3716658,25469680,0,0.026334854
4349946,28603799,0,0.026331881
4296779,22895858,0,0.026329917
4314469,27754641,0,0.026329432
4319629,22392462,0,0.026326362
4319533,22555860,0,0.026326285
4326362,23047940,0,0.026325658
4302288,23114623,0,0.026324512
4337037,24706762,0,0.026324502
4342764,22656070,0,0.026324356
896289,21344523,0,0.026320699
4327890,22493936,0,0.026319618
2285804,23691207,0,0.026317863
2098269,21171657,0,0.026317722
1524851,23232245,0,0.026317675
4318114,24062305,0,0.026317203
4332159,25316500,0,0.026316191
4858046,27026870,0,0.026316018
4258980,22858990,0,0.026313149
4291959,20965163,0,0.026311064
3716917,24969226,0,0.026308834
4859746,29527953,0,0.026308526
4321691,24820075,0,0.026305157
2967657,21056653,0,0.026304057
4349741,25339193,0,0.026303621
4291067,22261589,0,0.026303147
4289955,24871274,0,0.026302503
4325973,26172715,0,0.026302044
2023088,22320699,0,0.026299514
4248914,25463663,0,0.026298759
4311545,26608411,0,0.026298563
4291950,22421791,0,0.026297765
4311253,25698666,0,0.026297557
2860731,25943004,0,0.026294956
4318095,24066190,0,0.026294094
4344082,21683572,0,0.02629308
190996,16736055,0,0.026293074
2875288,22233898,0,0.026292807
4300708,27655620,0,0.026292735
3808407,25746498,0,0.026292465
2919204,22387981,0,0.026290389
2233208,24159879,0,0.026288808
4860090,30280335,0,0.026286994
2281087,24090451,0,0.026286238
4303545,20926185,0,0.026283848
4251244,25822525,0,0.026283631
4351220,23717425,0,0.02628321
4305219,22142301,0,0.026282927
1666925,20559384,0,0.026276833
4301488,24205675,0,0.02627613
4860432,29468399,0,0.026272664
4860025,29302816,0,0.026272056
4300385,27988163,0,0.026271282
4322966,22365140,0,0.026270464
4343692,26317631,0,0.026269993
4322393,22500399,0,0.026269135
4303900,26374885,0,0.026267687
1104616,22217187,0,0.026264571
4294065,24434520,0,0.026263113
4246902,27165858,0,0.026262731
4347843,22139482,0,0.026261992
4325927,26605009,0,0.026260182
4323819,29593458,0,0.026258686
4307137,26006292,0,0.026258156
3694122,23335421,0,0.026257319
4351342,24433459,0,0.026254762
4322430,22466571,0,0.026252381
4335265,29221668,0,0.026252264
4345574,25701726,0,0.026251099
913946,21093101,0,0.026250322
2834169,25647299,0,0.026250055
4317515,23266608,0,0.026250029
2334164,24091656,0,0.026248977
4346881,26524191,0,0.026248797
4247570,28073082,0,0.026248471
4348717,21793218,0,0.026247405
4333913,24275022,0,0.026243187
4252745,28462493,0,0.026242616
4246380,28834150,0,0.026242023
4351903,27805009,0,0.026241971
4310239,27896554,0,0.026241244
4247202,28394574,0,0.026240144
4343314,25462642,0,0.026239175
1070865,22223076,0,0.026237896
4328631,26355813,0,0.026235069
4320552,28487940,0,0.02623447
4290048,24453173,0,0.026233082
4323560,27149623,0,0.026232873
4318179,23928124,0,0.026231004
4303422,27115846,0,0.026230382
3841297,27878315,0,0.026229798
4329317,23363374,0,0.026228817
4330967,28411531,0,0.026227911
4251705,25497174,0,0.026227764
4301693,23645727,0,0.026227528
4343570,24507268,0,0.026224322
2369334,24794812,0,0.026223177
4314588,22465529,0,0.026220093
4298141,28733165,0,0.026217995
4350773,26970049,0,0.026217406
4308378,26147088,0,0.026216966
4248692,26461442,0,0.026213281
4336934,29428597,0,0.026212495
4320272,29581533,0,0.026210192
4304113,27780837,0,0.02620761
4292361,28526910,0,0.026205801
4247836,27815004,0,0.026203624
4323644,22213685,0,0.026203106
4338093,23131562,0,0.026201897
4348650,27023216,0,0.02620071
4248340,23161050,0,0.026200136
2867884,23338901,0,0.026198469
2754069,25497710,0,0.026197158
4244686,26307699,0,0.026195155
1790298,21516189,0,0.026194477
3401697,25394801,0,0.026193274
4252271,25026593,0,0.02619309
1570349,23343460,0,0.026191709
3866419,28351818,0,0.026189244
4321762,24617654,0,0.026187462
1789086,23645680,0,0.02618703
4343256,26564002,0,0.026185661
2339304,23611798,0,0.026185552
4319334,23747127,0,0.026184681
4305062,26652652,0,0.026183998
4247005,28544652,0,0.026183037
2995945,26073360,0,0.026182378
3539346,27232722,0,0.02618228
3322779,26417022,0,0.02617976
3460128,27682198,0,0.026178755
4300501,27785728,0,0.026178355
2338353,23526796,0,0.026173496
2339397,23535564,0,0.026172358
1070423,22497167,0,0.026171996
4247058,28529151,0,0.026171286
4345646,25824432,0,0.026170133
4299509,25641219,0,0.026169437
4323986,29580214,0,0.026165419
2840474,25386227,0,0.026165275
4253366,20719427,0,0.02616508
4346562,26117238,0,0.026164534
4321196,26200893,0,0.026164256
3020925,26318811,0,0.026161958
1799777,21925205,0,0.026160914
4301906,23339044,0,0.026157737
3865284,28260657,0,0.026157711
4346994,28000030,0,0.026157129
4247265,28345464,0,0.026156878
4298571,27807688,0,0.026147926
3341139,24477804,0,0.026146825
4326736,21223286,0,0.026145927
4245547,29330495,0,0.026145112
4346081,29412864,0,0.026142362
4255701,22101535,0,0.026141935
4345392,28261711,0,0.026141388
4299470,25644949,0,0.026141247
4308679,26022338,0,0.026138447
4246869,28730352,0,0.026135522
4324168,28912423,0,0.026134375
4308053,26195590,0,0.02613403
4297093,28699349,0,0.026134028
4652561,29206878,0,0.026132013
4299348,25842540,0,0.026131694
4329882,28207244,0,0.026130028
3070881,26177401,0,0.026129542
4306031,29161644,0,0.026129146
4331947,22619573,0,0.026128839
4317904,24336219,0,0.02612799
3845017,27789293,0,0.026126314
4302049,23274938,0,0.026123321
3839872,27155831,0,0.026123044
4345682,24434780,0,0.026120087
4349146,29125617,0,0.026118857
4647778,27761596,0,0.026118036
4324512,26845023,0,0.026116427
4324741,25416864,0,0.026114556
4318148,23990885,0,0.026113381
3465822,27136179,0,0.026111546
2865164,24220261,0,0.026111192
3001722,24408304,0,0.026102907
4299434,25835980,0,0.026102221
4315705,25314656,0,0.026100193
2379744,24611688,0,0.026099984
3010070,25807378,0,0.026099625
4252904,24582693,0,0.026098934
4328732,25563159,0,0.026097151
4289826,25471085,0,0.026096869
3851409,26661224,0,0.026093368
4217317,25518728,0,0.026092079
4855172,27015835,0,0.026088035
3411444,22727804,0,0.026086039
4861229,30215211,0,0.026085916
740153,20594833,0,0.026084295
4292517,28096946,0,0.026083281
1059722,21115218,0,0.026082551
4312744,22337314,0,0.02608226
4247169,28440336,0,0.026080364
4292756,25578967,0,0.026080141
4859701,29570640,0,0.026078929
3705323,25600985,0,0.026078656
4245635,26579108,0,0.026075947
4301294,24634295,0,0.026075901
4331750,24322386,0,0.026073491
2338842,23872335,0,0.026072752
4347456,22737316,0,0.026072347
4858531,28216592,0,0.026071084
4255561,28662580,0,0.026069282
2868703,23098995,0,0.026068243
4330877,29071038,0,0.026067549
4306900,26288369,0,0.026067333
4258215,25278811,0,0.026063256
1581697,21802202,0,0.026061837
752208,21676406,0,0.026061539
4317268,23368587,0,0.026059981
1686956,20828780,0,0.026054835
4398091,20952129,0,0.026054663
4244738,24952538,0,0.026052884
4895784,29052151,0,0.026050098
4321942,23991116,0,0.026046352
1532108,22894099,0,0.02604582
494266,18677989,0,0.026044943
4324080,29362667,0,0.026044339
4319966,21237271,0,0.026043624
4291101,24746036,0,0.026039201
2293220,23883583,0,0.026037593
4296529,26789270,0,0.026036483
4312760,29033175,0,0.026034877
4245221,23514050,0,0.026033273
4322771,22204779,0,0.026033126
3605492,28059085,0,0.026031098
4251475,25664940,0,0.026029916
47777,12880070,0,0.026024783
4350723,22100843,0,0.026024701
4291068,22261521,0,0.026021066
4338524,28833778,0,0.026017725
4317827,24548458,0,0.02601615
4349979,29269267,0,0.026016101
4857418,28799136,0,0.026014637
3109957,25752634,0,0.026013373
4345477,21206949,0,0.026013063
1450696,22832869,0,0.026012717
4293168,26451956,0,0.026008173
4296443,23284002,0,0.026007207
4643501,28432507,0,0.026006721
4330261,25742913,0,0.026006121
4325641,28463791,0,0.026005669
4250203,25176300,0,0.026003768
1554983,22447972,0,0.026002013
1332781,21144576,0,0.026001573
4325420,29560996,0,0.026000066
4291789,27840167,0,0.02599779
