REFERENCE_ID,PMID,WOSID,DOI,TITLE,AUTHORS,YEAR,ABSTRACT,header_num_2013,header_text_2013,header_num_2020,header_text_2020
191561,,WOS:000251415000006,10.1111/j.1365-2486.2007.01472.x,Ozone and density affect the response of biomass and seed yield to elevated CO2 in rice,"Reid, CD; Fiscus, EL",2008,"Tropospheric O-3 reduces growth and yield of many crop species, whereas CO2 ameliorates the negative effects of O-3. Thus, in a combined elevated CO2 and O-3 atmosphere, seed yield is at least restored to that of charcoal-filtered (CF) air at ambient CO2. The CO2-induced yield increase in CF air is highly variable, suggesting other potential resource limitations. To understand such variability in response, we tested that (1) competition for resources precludes some of the CO2 enhancement on biomass and yield; and (2) O-3 reduces competition in elevated CO2. We grew rice (Oryza sativa L.) at five densities in CF and O-3-fumigated (+O3) air at ambient (A) and elevated [CO2] (+CO2) in 1997 and 1998. O-3 reduced biomass by 25% and seed yield by 13-20% in A, but had little effect in +CO2. A competition model of biomass and yield response to density based on resource availability without competition showed that fewer resources were used for biomass in +O3 than in CF (average 53% vs. 70%) in A, while in +CO2 85% of resources were used for biomass regardless of O-3 suggesting greater depletion of resources. The enhanced biomass response to CO2 with O-3 is consistent with a 22% greater CO2 enhancement ratio [mass in +CO2 air/mass in A air; enhancement ratio (ER)] in +O3 than in CF air. For seed yield, few resources were used (average 17% and 25% for CF in 1997 and 1998, respectively), and ER was 13% greater in +O3. With competition the rate of change of individual plant biomass to density was not affected by +CO2 in CF air in 1997 but was increased 19% with more nutrients in 1998, indicating resource limitations with +CO2. The rate of change of individual plant yield to density was reduced with CO2 in 1997 and unchanged in 1998 showing a different response to resource limitation for reproductive biomass. The resource use in +O3-A suggested that increased density and soil fertility might compensate for pollutant damage. Although ambient [O-3] can modulate the response to elevated CO2, resource limitation precludes the CO2 fertilization impact and both factors need consideration for better management and forecasts of future productivity.",9.6.4,Summary,0,0
191570,,WOS:000226929000014,10.1007/s11270-005-4144-7,Ozone concentrations and ozone-induced symptoms on coastal and alpine mediterranean pines in southern France,"Dalstein, L; Vas, N",2005,"Ozone effects on Mediterranean forests were studied for 10 years in southern France. The aim of these studies was to understand the impact of the pollutant on foliar damage among Aleppo pine (Pines halepensis Mill.) and Arolla pine (Pines cembra L.) populations. During the summers of 2001 and 2002, ozone concentrations were measured using UV absorption analysers (4) and passive samplers (29) at two forest monitoring sites: Site 1 in the Nice coastal area for Aleppo pine and Site 2 in the Mercantour mountains for Arolla pine, in the vicinity of tree observation sites. AOT 40 values were quite high (25-33 ppm.h), especially in the Mercantour mountains, for the 5 months of measurement. Foliar damage (defoliation and discoloration) and specific symptoms (chlorotic mottle) were observed on 8 Aleppo pine and 13 Arolla pine plots. For Arolla pines, there was a significant correlation between defoliation and chlorotic mottles. There was also a correlation between mean ozone concentrations measured by passive samplers and chlorotic mottles. These correlations were less significant for Aleppo pine.",9.4.4,Crop Yield and Quality in Agricultural Systems,0,0
191617,,WOS:000254165800007,10.1029/2007jd009092,"Predicted change in global secondary organic aerosol concentrations in response to future climate, emissions, and land use change","Heald, CL; Henze, DK; Horowitz, LW; Feddema, J; Lamarque, JF; Guenther, A; Hess, PG; Vitt, F; Seinfeld, JH; Goldstein, AH; Fung, I",2008,"The sensitivity of secondary organic aerosol (SOA) concentration to changes in climate and emissions is investigated using a coupled global atmosphere-land model driven by the year 2100 IPCC A1B scenario predictions. The Community Atmosphere Model (CAM3) is updated with recent laboratory determined yields for SOA formation from monoterpene oxidation, isoprene photooxidation and aromatic photooxidation. Biogenic emissions of isoprene and monoterpenes are simulated interactively using the Model of Emissions of Gases and Aerosols (MEGAN2) within the Community Land Model (CLM3). The global mean SOA burden is predicted to increase by 36% in 2100, primarily the result of rising biogenic and anthropogenic emissions which independently increase the burden by 26% and 7%. The later includes enhanced biogenic SOA formation due to increased emissions of primary organic aerosol (5-25% increases in surface SOA concentrations in 2100). Climate change alone (via temperature, removal rates, and oxidative capacity) does not change the global mean SOA production, but the global burden increases by 6%. The global burden of anthropogenic SOA experiences proportionally more growth than biogenic SOA in 2100 from the net effect of climate and emissions (67% increase predicted). Projected anthropogenic land use change for 2100 (A2) is predicted to reduce the global SOA burden by 14%, largely the result of cropland expansion. South America is the largest global source region for SOA in the present day and 2100, but Asia experiences the largest relative growth in SOA production by 2100 because of the large predicted increases in Asian anthropogenic aromatic emissions. The projected decrease in global sulfur emissions implies that SOA will contribute a progressively larger fraction of the global aerosol burden.",1.3.6.3,Impact of 21st Century Climate on Tropospheric O3 Concentrations,0,0
191645,18977574,WOS:000265802900008,10.1016/j.envpol.2008.09.013,Responses to ozone pollution of alfalfa exposed to increasing salinity levels,"Maggio, A; Chiaranda, FQ; Cefariello, R; Fagnano, M",2009,"Stomatal closure and biosynthesis of antioxidant molecules are two fundamental components of the physiological machinery that lead to stress adaptation during plant's exposure to salinity. Since high stomatal resistance may also contribute in counteracting O-3 damages, we hypothesized that soil salinization may increase O-3 tolerance of crops. An experiment was performed with alfalfa grown in filtered (AOT40 = 0 in both years) and non-filtered (AOT40 = 9.7 in 2005 and 6.9 ppm h. in 2006) open-top chambers. Alfalfa yield was reduced by O-3 (-33%) only in plants irrigated with salt-free water, while the increasing levels of soil salinity until 1.06 dS m(-1) reduced both stomatal conductance and plant O-3 uptake, thus linearly reducing O-3 effects on yield. Therefore a reliable flux-based model for assessing the effects of O-3 on crop yield should take into account soil salinity. (C) 2008 Elsevier Ltd. All rights reserved.",9.4.4.2,Crop Quality,0,0
191646,,WOS:000256446300017,10.1111/j.1365-2486.2008.01594.x,Rice production in a changing climate: a meta-analysis of responses to elevated carbon dioxide and elevated ozone concentration,"Ainsworth, EA",2008,"Rice is arguably the most important food source on the planet and is consumed by over half of the world's population. Considerable increases in yield are required over this century to continue feeding the world's growing population. This meta-analysis synthesizes the research to date on rice responses to two elements of global change, rising atmospheric carbon dioxide concentration ([CO2]) and rising tropospheric ozone concentration ([O-3]). On an average, elevated [CO2] (627 ppm) increased rice yields by 23%. Modest increases in grain mass and larger increases in panicle and grain number contributed to this response. The response of rice to elevated [CO2] varied with fumigation technique. The more closely the fumigation conditions mimicked field conditions, the smaller was the stimulation of yield by elevated [CO2]. Free air concentration enrichment (FACE) experiments showed only a 12% increase in rice yield. The rise in atmospheric [CO2] will be accompanied by increases in tropospheric O-3 and temperature. When compared with rice grown in charcoal-filtered air, rice exposed to 62 ppb O-3 showed a 14% decrease in yield. Many determinants of yield, including photosynthesis, biomass, leaf area index, grain number and grain mass, were reduced by elevated [O-3]. While there have been too few studies of the interaction of CO2 and O-3 for meta-analysis, the interaction of temperature and CO2 has been studied more widely. Elevated temperature treatments negated any enhancement in rice yield at elevated [CO2], which suggests that identifying high temperature tolerant germplasm will be key to realizing yield benefits in the future.",9.4.4,Crop Yield and Quality in Agricultural Systems,8.5.1,Field Studies and Meta Analyses
191652,15983015,WOS:000230513500016,10.1093/jxb/eri214,The role of ozone flux and antioxidants in the suppression of ozone injury by elevated CO2 in soybean,"Booker, FL; Fiscus, EL",2005,"The projected rise in atmospheric CO2 concentration is expected to increase growth and yield of many agricultural crops. The magnitude of this stimulus will partly depend on interactions with other components of the atmosphere such as tropospheric O-3. Elevated CO2 concentrations often lessen the deleterious effects of O-3, but the mechanisms responsible for this response have received little direct examination. Previous studies have indicated that protection against O-3 injury by elevated CO2 can be attributed to reduced O-3 uptake, while other studies suggest that CO2 effects on anti-oxidant metabolism might also be involved. The aim of this experiment was to test further the roles of O-3 flux and antioxidant metabolism in the suppression of O-3 injury by elevated CO2. In a two-year experiment, soybean [Glycine max (L.) Merr.] was exposed from emergence to maturity to charcoal-filtered air or charcoal-filtered air plus a range of O-3 concentrations in combination with ambient or approximately twice-ambient CO2 concentrations in open-top field chambers. Experimental manipulation of O-3 concentrations and estimates of plant O-3 uptake indicated that equivalent O-3 fluxes that suppressed net photosynthesis, growth, and yield at ambient concentrations of CO2 were generally much less detrimental to plants treated concurrently with elevated CO2. These responses appeared unrelated to treatment effects on superoxide dismutase, glutathione reductase, and peroxidase activities and glutathione concentration. Total ascorbic acid concentration increased by 28-72% in lower canopy leaves in response to elevated CO2 and O-3 but not in upper canopy leaves. Increasing concentrations of atmospheric CO2 will likely ameliorate O-3 damage to many crops due to reduced O-3 uptake, increased carbon assimilation, and possibly as yet undetermined additional factors. The results of this study further suggest that elevated CO2 may increase the threshold O-3 flux for biomass and yield loss in soybean.",9.6.4,Summary,0,0
191655,18519254,WOS:000258841300009,,Sap flux in pure aspen and mixed aspen-birch forests exposed to elevated concentrations of carbon dioxide and ozone,"Uddling, J; Teclaw, RM; Kubiske, ME; Pregitzer, KS; Ellsworth, DS",2008,"Elevated concentrations of atmospheric carbon dioxide ([CO2]) and tropospheric ozone ([O-3]) have the potential to affect tree physiology and structure and hence forest water use, which has implications for climate feedbacks. We investigated how a 40% increase above ambient values in [CO2] and [O-3], alone and in combination, affect tree water use of pure aspen and mixed aspen-birch forests in the free air CO2-O-3 enrichment experiment near Rhinelander, Wisconsin (Aspen FACE). Measurements of sap flux and canopy leaf area index (L) were made during two growing seasons, when steady-state L had been reached after more than 6 years of exposure to elevated [CO2] and [O-3]. Maximum stand-level sap flux wits not significantly affected by levated [O-3], but was increased by 18% by elevated [CO2] averaged across years, communities and O-3 regimes. Treatment effects were similar in pure aspen and mixed aspen-birch communities. Increased tree water use in response to elevated [CO2] was related to positive CO2 treatment effects on tree size and L (+40%). Tree water use was not reduced by elevated [O-3] despite strong negative O-3 treatment effects on tree size and L (-22%). Elevated [O-3] predisposed pure aspen stands to drought-induced Sap flux reductions, whereas increased tree water use in response to elevated [CO2] did not result in lower soil water content in the upper soil or decreasing sap flux relative to control values during dry periods. Maintenance of soil water content in the upper soil in the elevated [CO2] treatment was at least partly a function of enhanced soil water-holding capacity, probably a result of increased organic matter content from increased litter inputs. Our findings that larger trees growing in elevated [CO2] used more water and that tree size, but not maximal water use, was negatively affected by elevated [O-3] suggest that the long-term cumulative effects on stand Structure may be more important than the expected primary stomatal Closure responses to elevated [CO2] and [O-3] in determining stand-level water use under possible future atmospheric conditions.",9.4.5,Water Cycling,0,0
191656,17655989,WOS:000254968200018,10.1016/j.envpol.2007.06.019,Seasonal and diurnal gas exchange differences in ozone-sensitive common milkweed (Asclepias syriaca L.) in relation to ozone uptake,"Bergweiler, CJ; Manning, WJ; Chevone, BI",2008,"Stomatal conductance and net photosynthesis of common milkweed (Asclepias syriaca L.) plants in two different soil moisture regimes were directly quantified and subsequently modeled over an entire growing season. Direct measurements captured the dynamic response of stomatal conductance to changing environmental conditions throughout the day, as well as declining gas exchange and carbon assimilation throughout the growth period beyond an early summer maximum. This phenomenon was observed in plants grown both with and without supplemental soil moisture, the latter of which should theoretically mitigate against harmful physiological effects caused by exposure to ozone. Seasonally declining rates of stomatal conductance were found to be substantial and incorporated into models, making them less susceptible to the overestimations of effective exposure that are an inherent source of error in ozone exposure indices. The species-specific evidence presented here supports the integration of dynamic physiological processes into flux-based modeling approaches for the prediction of ozone injury in vegetation. (C) 2007 Elsevier Ltd. All rights reserved.",9.5.4,Ozone Uptake/Dose Modeling for Vegetation,8.13.1,Exposure Indices
191676,16489459,WOS:000237796300015,10.1007/s00442-006-0381-8,Soil respiration in northern forests exposed to elevated atmospheric carbon dioxide and ozone,"Pregitzer, K; Loya, W; Kubiske, M; Zak, D",2006,"The aspen free-air CO2 and O-3 enrichment (FACTS II-FACE) study in Rhinelander, Wisconsin, USA, is designed to understand the mechanisms by which young northern deciduous forest ecosystems respond to elevated atmospheric carbon dioxide (CO2) and elevated tropospheric ozone (O-3) in a replicated, factorial, field experiment. Soil respiration is the second largest flux of carbon (C) in these ecosystems, and the objective of this study was to understand how soil respiration responded to the experimental treatments as these fast-growing stands of pure aspen and birch + aspen approached maximum leaf area. Rates of soil respiration were typically lowest in the elevated O-3 treatment. Elevated CO2 significantly stimulated soil respiration (8-26%) compared to the control treatment in both community types over all three growing seasons. In years 6-7 of the experiment, the greatest rates of soil respiration occurred in the interaction treatment (CO2 + O-3), and rates of soil respiration were 15-25% greater in this treatment than in the elevated CO2 treatment, depending on year and community type. Two of the treatments, elevated CO2 and elevated CO2 + O-3, were fumigated with C-13-depleted CO2, and in these two treatments we used standard isotope mixing models to understand the proportions of new and old C in soil respiration. During the peak of the growing season, C fixed since the initiation of the experiment in 1998 (new C) accounted for 60-80% of total soil respiration. The isotope measurements independently confirmed that more new C was respired from the interaction treatment compared to the elevated CO2 treatment. A period of low soil moisture late in the 2003 growing season resulted in soil respiration with an isotopic signature 4-6 parts per thousand enriched in 13 stopC compared to sample dates when the percentage soil moisture was higher. In 2004, an extended period of low soil moisture during August and early September, punctuated by a significant rainfall event, resulted in soil respiration that was temporarily 4-6 parts per thousand more depleted in C-13. Up to 50% of the Earth's forests will see elevated concentrations of both CO2 and O-3 in the coming decades and these interacting atmospheric trace gases stimulated soil respiration in this study.",9.4.6.3,Soil Respiration and Carbon Formation ,8.9.2,Soil Carbon
191690,18593180,WOS:000258270300091,10.1021/jf8006272,Sweet potato [Ipomoea batatas (L.) Lam.] cultivated as tuber or leafy vegetable supplier as affected by elevated tropospheric ozone,"Keutgen, N; Keutgen, AJ; Janssens, MJJ",2008,"Sweet potato cultivars respond differently to elevated tropospheric ozone concentrations of ca. 130 mu g m(-3), 8 h a day for 4 weeks, which affects their selection for cultivation. In the first cultivar presented here, an adequate leafy vegetable supplier, the ozone load resulted in a shift of biomass to maintain the canopy at the expense of tuber development. Starch content of leaves was reduced, indicating an impairment of quality, but carotenoid content remained stable. The second cultivar may be grown for tuber production. Although the ratio tuber/plant remained stable under ozone, tuber yield and its starch content were significantly reduced. The lower starch content indicated a worse quality for certain industrial processing, but it is desirable for chip production. Elevated tropospheric ozone concentrations also influenced free amino acids and macronutrient contents of tubers, but these modifications were of minor significance for tuber quality in the second cultivar.",9.4.4.3,Summary,0,0
191696,18194424,WOS:000253981000003,10.1111/j.1365-3040.2008.01782.x,Transcriptional profiling reveals elevated CO2 and elevated O3 alter resistance of soybean (Glycine max) to Japanese beetles (Popillia japonica),"Casteel, CL; O'Neill, BF; Zavala, JA; Bilgin, DD; Berenbaum, MR; Delucia, EH",2008,"The accumulation of CO2 and O-3 in the troposphere alters phytochemistry which in turn influences the interactions between plants and insects. Using microarray analysis of field-grown soybean (Glycine max), we found that the number of transcripts in the leaves affected by herbivory by Japanese beetles (Popillia japonica) was greater when plants were grown under elevated CO2, elevated O-3 and the combination of elevated CO2 plus elevated O-3 than when grown in ambient atmosphere. The effect of herbivory on transcription diminished strongly with time (< 1% of genes were affected by herbivory after 3 weeks), and elevated CO2 interacted more strongly with herbivory than elevated O-3. The majority of transcripts affected by elevated O-3 were related to antioxidant metabolism. Constitutive levels and the induction by herbivory of key transcripts associated with defence and hormone signalling were down-regulated under elevated CO2; 1-aminocyclopropane-1-carboxylate (ACC) synthase, lipoxygenase (LOX), allene oxide synthase (AOS), allene oxide cyclase (AOC), chalcone synthase (CHS), polyphenol oxidase (PPO) and cysteine protease inhibitor (CystPI) were lower in abundance compared with levels under ambient conditions. By suppressing the ability to mount an effective defence, elevated CO2 may decrease resistance of soybean to herbivory.",9.4.4.3,Summary,0,0
191702,,WOS:000240821800004,10.2135/cropsci2005.06.0167,Tropospheric ozone and interspecific competition between yellow nutsedge and pima cotton,"Grantz, DA; Shrestha, A",2006,"Plant competition may be altered by ongoing climate change, including rising tropospheric O-3. This may depend less on the O-3 tolerance of isolated species than on O-3 effects on the mechanisms of competition. To explore this possibility, we investigate the growth and gas exchange responses of a crop-weed system in partial additive competition in open-top chambers (OTCs). Yellow nutsedge (Cyperus esculentus L.) and Pima cotton (Gossypium barbadense L.) were grown in pots in ratios of 0:1,1:1, 2:1, and 3:1, plus 1:0 to contrast with 0:1. O-3 concentrations (12-h means) were 12.8 nL L-1 (low O-3, LO3), 79.9 nL L-1 (medium O-3, MO3), and 122.7 nL L-1 (high O-3, HO3). Cotton was more sensitive than nutsedge to O-3 (reduction at HO3:75 vs. 20% in shoot growth, 33 vs. 20% in assimilation). Cotton was inhibited by O-3 and by competition and the interaction was significant for leaf properties of cotton and tuber production in nutsedge. A coefficient of competition (slope of inverse cotton shoot biomass vs. nutsedge density) was significantly increased at HO3. The species were mutually inhibitory to similar extents. Root respiration declined with O-3 in nutsedge but increased in cotton, though both species reduced allocation below-ground. Nutsedge tuber production increased inconsistently with O-3. Rising tropospheric O-3 may decrease the current C-4 advantage of nutsedge in water use efficiency (WUE) and stomatal avoidance of O-3, but appears likely to increase the competitiveness of nutsedge with respect to cotton.",9.4.4.1,Yield,0,0
191729,16205953,WOS:000234601000017,10.1007/s00442-005-0249-3,Fungal community composition and metabolism under elevated CO2 and O3,"Chung, HG; Zak, DR; Lilleskov, EA",2006,"Atmospheric CO2 and O3 concentrations are increasing due to human activity and both trace gases have the potential to alter C cycling in forest ecosystems. Because soil microorganisms depend on plant litter as a source of energy for metabolism, changes in the amount or the biochemistry of plant litter produced under elevated CO2 and O3 could alter microbial community function and composition. Previously, we have observed that elevated CO2 increased the microbial metabolism of cellulose and chitin, whereas elevated O3 dampened this response. We hypothesized that this change in metabolism under CO2 and O3 enrichment would be accompanied by a concomitant change in fungal community composition. We tested our hypothesis at the free-air CO2 and O3 enrichment (FACE) experiment at Rhinelander, Wisconsin, in which Populus tremuloides, Betula papyrifera, and Acer saccharum were grown under factorial CO2 and O3 treatments. We employed extracellular enzyme analysis to assay microbial metabolism, phospholipid fatty acid (PLFA) analysis to determine changes in microbial community composition, and polymerase chain reaction?denaturing gradient gel electrophoresis (PCR?DGGE) to analyze the fungal community composition. The activities of 1,4-?-glucosidase (+37%) and 1,4,-?-N-acetylglucosaminidase (+84%) were significantly increased under elevated CO2, whereas 1,4-?-glucosidase activity (?25%) was significantly suppressed by elevated O3. There was no significant main effect of elevated CO2 or O3 on fungal relative abundance, as measured by PLFA. We identified 39 fungal taxonomic units from soil using DGGE, and found that O3 enrichment significantly altered fungal community composition. We conclude that fungal metabolism is altered under elevated CO2 and O3, and that there was a concomitant change in fungal community composition under elevated O3. Thus, changes in plant inputs to soil under elevated CO2 and O3 can propagate through the microbial food web to alter the cycling of C in soil.",9.4.6.2,Decomposer Metabolism and Litter Decomposition,8.1.2,Microbes
191747,,WOS:000240555800006,10.1007/s11104-006-9026-2,A 3-year exposure to CO2 and O3 induced minor changes in soil N cycling in a meadow ecosystem,"Kanerva, T; Palojarvi, A; Ramo, K; Ojanpera, K; Esala, M; Manninen, S",2006,"We investigated the individual and interactive effects of moderately elevated CO2 (ambient air + 100 ppm) and/or O-3 (40-50 ppb) on soil N cycling and microbial biomass N in a 3-year open-top chamber experiment conducted in meadow mesocosms. The results show that elevated O-3 decreased the concentrations of mineral N and NH4+-N in the mesocosm soil in the last growing season (2004). Total N, NO3--N, microbial biomass N, decomposition rate, potential nitrification and denitrification were not affected by elevated O-3 and/or CO2. It is thus concluded that the proposed future ambient O3 and CO2 levels, such as used in this experiment, may not induce major changes in the below-ground N processes in N-poor northern European hay meadow ecosystems.",9.4.6.4,Nutrient Cycling,8.9.3,Soil Nitrogen
191850,,,,Effects of elevated CO2 and O3 on leaf damage and insect abundance in a soybean agroecosystem,"Dermody, O; O'Neill, BF; Zangerl, AR; Berenbaum, MR; DeLucia, EH",2008,"By altering myriad aspects of leaf chemistry, increasing concentrations of CO2 and O3 in the atmosphere derived from human activities may fundamentally alter the relationships between insect herbivores and plants. Because exposure to elevated CO2 can alter the nutritional value of leaves, some herbivores may increase consumption rates to compensate. The effects of O3 on leaf nutritional quality are less clear; however, increased senescence may also reduce leaf quality for insect herbivores. Additionally, changes in secondary chemistry and the microclimate of leaves may
render plants more susceptible to herbivory in elevated CO2 and O3. Damage to soybean (Glycine max L.) leaves and the size and composition of the insect community in the plant canopy were examined in large intact plots exposed to elevated CO2 (*550 lmol mol-1) and elevated O3 (1.2*ambient) in a fully factorial design with a Soybean Free Air Concentration Enrichment system (SoyFACE). Leaf area removed by folivorous insects was estimated by digital photography and insect surveys were conducted during two consecutive growing seasons, 2003 and 2004. Elevated CO2 alone and in combination with O3 increased the number of insects and the amount of leaf area removed by insect herbivores across feeding guilds. Exposure to elevated CO2 significantly increased the number of western corn rootworm (Diabrotica virgifera) adults (foliage chewer) and soybean aphids (Aphis glycines; phloem feeder). No consistent effect of elevated O3 on herbivory or insect population size was detected. Increased loss of leaf area to herbivores was associated with increased carbon-tonitrogen ratio and leaf surface temperature. Soybean aphids are invasive pests in North America and new to this ecosystem. Higher concentrations of CO2 in the atmosphere may increase herbivory in the soybean agroecosystem, particularly by recently introduced insect herbivores.",9.4.9.1,Insects,0,0
191853,,WOS:000256529200001,10.1007/s10021-008-9148-x,"Independent, interactive, and species-specific responses of leaf litter decomposition to elevated CO2 and O3 in a northern hardwood forest","Parsons, WFJ; Bockheim, JG; Lindroth, RL",2008,"The future capacity of forest ecosystems to sequester atmospheric carbon is likely to be influenced by CO2-mediated shifts in nutrient cycling through changes in litter chemistry, and by interactions with pollutants like O3. We evaluated the independent and interactive effects of elevated CO2 (560 ?l l?1) and O3 (55 nl l l?1) on leaf litter decomposition in trembling aspen (Populus tremuloides) and paper birch (Betula papyrifera) at the Aspen free air CO2 enrichment (FACE) site (Wisconsin, USA). Fumigation treatments consisted of replicated ambient, +CO2, +O3, and +CO2 + O3 FACE rings. We followed mass loss and litter chemistry over 23 months, using reciprocally transplanted litterbags to separate substrate quality from environment effects. Aspen decayed more slowly than birch across all treatment conditions, and changes in decomposition dynamics of both species were driven by shifts in substrate quality rather than by fumigation environment. Aspen litter produced under elevated CO2 decayed more slowly than litter produced under ambient CO2, and this effect was exacerbated by elevated O3. Similarly, birch litter produced under elevated CO2 also decayed more slowly than litter produced under ambient CO2. In contrast to results for aspen, however, elevated O3 accelerated birch decay under ambient CO2, but decelerated decay under enriched CO2. Changes in decomposition rates (k-values) were due to CO2- and O3-mediated shifts in litter quality, particularly levels of carbohydrates, nitrogen, and tannins. These results suggest that in early-successional forests of the future, elevated concentrations of CO2 will likely reduce leaf litter decomposition, although the magnitude of effect will vary among species and in response to interactions with tropospheric O3. ",9.4.6.1,"Litter Carbon Chemistry, Litter Nutrient and Their Ecosystem Budgets",8.9.1,Decomposition
192230,,WOS:000268212800010,10.2111/08-222.1,Nutritive quality of highbush blackberry (Rubus argutus) exposed to tropospheric ozone,"Ditchkoff, SS; Lewis, JS; Lin, JC; Muntifering, RB; Chappelka, AH",2009,"Numerous studies have examined the impacts of ground level O3 on plants that are important for human consumption, but native
species that are important for wildlife have received less scrutiny. During May?August 2004 we examined the effects of O3 on
biomass production and nutritive quality of highbush blackberry (Rubus argutus Link), an important forage for white-tailed deer
(Odocoileus virginianus Zimmerman) and other herbivorous mammals. Plants were fumigated in open-top chambers with three
levels of O3 in a randomized-block experiment with three replicates of each treatment. Our three experimental treatments were
carbon-filtered air, characteristic of clean air quality; nonfiltered air, representative of air quality in Auburn, AL; and air with double (23) the ambient concentration of O3. Although biomass production was not influenced by O3 exposure, nutritive quality of plants was associated negatively with O3 concentration. Specifically, neutral detergent fiber was greater and relative feed value was less in plants exposed to elevated levels of O3. Similarly, in vitro dry matter digestibility tended to be less in plants exposed to elevated O3. Nutritive quality of regrowth vegetation followed a similar pattern, where neutral detergent fiber was greater and relative feed value was less in plants exposed to elevated levels of O3. These data suggest that elevated levels of ground level O3 could have implications for diet selection of herbivorous mammals.",9.4.4.2,Crop Quality,0,0
193194,,WOS:000234365400003,10.1029/2005JD005908,Net radiative forcing due to changes in regional emissions of tropospheric ozone precursors,"Naik, V; Mauzerall, D; Horowitz, L; Schwarzkopf, MD; Ramaswamy, V; Oppenheimer, M",2005,"The global distribution of tropospheric ozone (O3) depends on the emission of precursors, chemistry, and transport. For small perturbations to emissions, the global radiative forcing resulting from changes in O3 can be expressed as a sum of forcings from emission changes in different regions. Tropospheric O3 is considered in present climate policies only through the inclusion of indirect effect of CH4 on radiative forcing through its impact on O3 concentrations. The short-lived O3 precursors (NO  x  , CO, and NMHCs) are not directly included in the Kyoto Protocol or any similar climate mitigation agreement. In this study, we quantify the global radiative forcing resulting from a marginal reduction (10%) in anthropogenic emissions of NO  x   alone from nine geographic regions and a combined marginal reduction in NO  x  , CO, and NMHCs emissions from three regions. We simulate, using the global chemistry transport model MOZART-2, the change in the distribution of global O3 resulting from these emission reductions. In addition to the short-term reduction in O3, these emission reductions also increase CH4 concentrations (by decreasing OH); this increase in CH4 in turn counteracts part of the initial reduction in O3 concentrations. We calculate the global radiative forcing resulting from the regional emission reductions, accounting for changes in both O3 and CH4. Our results show that changes in O3 production and resulting distribution depend strongly on the geographical location of the reduction in precursor emissions. We find that the global O3 distribution and radiative forcing are most sensitive to changes in precursor emissions from tropical regions and least sensitive to changes from midlatitude and high-latitude regions. Changes in CH4 and O3 concentrations resulting from NO  x   emission reductions alone produce offsetting changes in radiative forcing, leaving a small positive residual forcing (warming) for all regions. In contrast, for combined reductions of anthropogenic emissions of NO  x  , CO, and NMHCs, changes in O3 and CH4 concentrations result in a net negative radiative forcing (cooling). Thus we conclude that simultaneous reductions of CO, NMHCs, and NO  x   lead to a net reduction in radiative forcing due to resulting changes in tropospheric O3 and CH4 while reductions in NO  x   emissions alone do not.",1.3.4,Competing Effects of O3 Precursors on Climate,0,0
193196,,WOS:000168243100013,10.1029/2000GL012573,Indirect long-term global radiative cooling from NOX emissions,"Wild, O; Prather, MJ; Akimoto, H",2001,"Anthropogenic emissions of short?lived, chemically reactive gases, such as NO x and CO, are known to influence climate by altering the chemistry of the global troposphere and thereby the abundance of the greenhouse gases O3, CH4 and the HFCs. This study uses the characteristics of the natural modes of the tropospheric chemical system to decompose the greenhouse effect of NO x and CO emissions into (i) short?lived modes involving predominantly tropospheric O3 and (ii) the long?lived mode involving a global coupled CH4?CO?O3 perturbation. Combining these two classes of greenhouse perturbations?large, short?lived, regional O3 increases and smaller, long?lived, global decreases in CH4 and O3?we find that most types of anthropogenic NO x emissions lead to a negative radiative forcing and an overall cooling of the earth.",1.3.4,Competing Effects of O3 Precursors on Climate,0,0
193749,,WOS:000255593900004,10.1029/2007JD009162,Characterizing the tropospheric ozone response to methane emission controls and the benefits to climate and air quality,"Fiore, AM; West, JJ; Horowitz, LW; Naik, V; Schwartzkopf, MD",2008,"Reducing methane (CH4) emissions is an attractive option for jointly addressing climate and ozone (O-3) air quality goals. With multidecadal full-chemistry transient simulations in the MOZART-2 tropospheric chemistry model, we show that tropospheric O-3 responds approximately linearly to changes in CH4 emissions over a range of anthropogenic emissions from 0-430 Tg CH4 a(-1) (0.11-0.16 Tg tropospheric O-3 or similar to 11-15 ppt global mean surface O-3 decrease per Tg a(-1) CH4 reduced). We find that neither the air quality nor climate benefits depend strongly on the location of the CH4 emission reductions, implying that the lowest cost emission controls can be targeted. With a series of future (2005-2030) transient simulations, we demonstrate that cost-effective CH4 controls would offset the positive climate forcing from CH4 and O-3 that would otherwise occur (from increases in NOx and CH4 emissions in the baseline scenario) and improve O-3 air quality. We estimate that anthropogenic CH4 contributes 0.7 Wm(-2) to climate forcing and similar to 4 ppb to surface O-3 in 2030 under the baseline scenario. Although the response of surface O-3 to CH4 is relatively uniform spatially compared to that from other O-3 precursors, it is strongest in regions where surface air mixes frequently with the free troposphere and where the local O-3 formation regime is NOx-saturated. In the model, CH4 oxidation within the boundary layer (below similar to 2.5 km) contributes more to surface O-3 than CH4 oxidation in the free troposphere. In NOx-saturated regions, the surface O-3 sensitivity to CH4 can be twice that of the global mean, with &gt; 70% of this sensitivity resulting from boundary layer oxidation of CH4. Accurately representing the NOx distribution is thus crucial for quantifying the O-3 sensitivity to CH4.",1.3.4,Competing Effects of O3 Precursors on Climate,1.3.1.2.1,Global Methane
